item,itemLabel,startDate,endDate
Q206638,Lakshman Kadirgamar,1994,2001
Q2506866,Tyronne Fernando,2001,2004
Q206638,Lakshman Kadirgamar,2004,2005
Q612582,Anura Bandaranaike,2005-08,2005-11-23
Q3285700,Mangala Samaraweera,2005-11-23,2007-01-28
Q3439757,Rohitha Bogollagama,2007-01-28,2010-04-08
Q5512329,G. L. Peiris,2010-04-23,2015-01-12
Q3285700,Mangala Samaraweera,2015-01-12,2017-05-22
Q7296640,Ravi Karunanayake,2017-05-22,2017-08-10
Q7971337,Wasantha Senanayake,2017-08-10,2017-08-15
Q17011652,Tilak Marapana,2017-08-15,2019-11-22
Q5278077,Dinesh Gunawardena,2019-11-24,2021-08-16
Q5512329,G. L. Peiris,2021-08-16,
