id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q2914380,President of Sri Lanka,Q854,Q854,,Q3323095,1972-05-22,,,,President of Sri Lanka
Q1758894,Prime Minister of Sri Lanka,Q854,Q854,,Q2998309,,,,,Prime Minister of Sri Lanka
Q107612145,Minister of Agriculture,Q854,Q854,,,,,,,
Q107612151,"Minister of Buddhasasana, Religious & Cultural Affairs",Q854,Q854,,,,,,,
Q16056689,Minister of Defence,Q854,Q854,,,1947-09-24,,,,Minister of Defence (Sri Lanka)
Q108132925,Minister of Development Co-ordination and Monitoring,Q854,Q854,,,,,,,
Q107612156,Minister of Economic Policies & Plan Implementation,Q854,Q854,,,,,,,
Q16056497,Minister of Education,Q854,Q854,,,1947-09-26,,,,Minister of Education (Sri Lanka)
Q107612065,Minister of Energy,Q854,Q854,,,,,,,
Q107612159,Minister of Environment,Q854,Q854,,,,,,,
Q6866137,Minister of Finance of Sri Lanka,Q854,Q854,,,1947-09-26,,,,Minister of Finance (Sri Lanka)
Q107612184,Minister of Fisheries,Q854,Q854,,,,,,,
Q4294928,Minister of Foreign Affairs of Sri Lanka,,Q854,,,1947-09-24,,,,Minister of Foreign Affairs (Sri Lanka)
Q107612203,Minister of Health,Q854,Q854,,,,,,,
Q107612169,Minister of Highways,Q854,Q854,,,,,,,
Q107612053,Minister of Industries,Q854,Q854,,,,,,,
Q107612188,Minister of Irrigation,Q854,Q854,,,,,,,
Q16056498,Minister of Justice,Q854,Q854,,,1947-09-26,,,,Minister of Justice (Sri Lanka)
Q107612143,Minister of Labour,Q854,Q854,,,,,,,
Q107612072,Minister of Lands,Q854,Q854,,,,,,,
Q107612163,Minister of Mass Media,Q854,Q854,,,,,,,
Q107612083,Minister of Plantation,Q854,Q854,,,,,,,
Q107612079,Minister of Ports & Shipping,Q854,Q854,,,,,,,
Q107612182,Minister of Power,Q854,Q854,,,,,,,
Q107612070,Minister of Public Security,Q854,Q854,,,,,,,
Q107612173,"Minister of Public Services, Provincial Councils & Local Government",Q854,Q854,,,,,,,
Q107970219,Minister of Technology,Q854,Q854,,,,,,,
Q107612089,Minister of Tourism,Q854,Q854,,,,,,,
Q107612201,Minister of Trade,Q854,Q854,,,,,,,
Q29057378,Minister of Transport,,Q854,,,,,,,
Q107612154,Minister of Urban Development & Housing,Q854,Q854,,,,,,,
Q107612059,Minister of Water Supply,Q854,Q854,,,,,,,
Q107612192,Minister of Wildlife & Forest Conservation,Q854,Q854,,,,,,,
Q5096802,Chief Justice of Sri Lanka,Q854,,,,1801-03,,,,Chief Justice of Sri Lanka
Q4818655,Attorney General of Sri Lanka,Q854,Q854,Q7557782,,,,,,Attorney General of Sri Lanka
Q7557782,Solicitor General of Sri Lanka,Q854,Q854,,,1884,,,,Solicitor General of Sri Lanka
Q5097053,Chief of the Defence Staff,Q854,,,,,,,,Chief of the Defence Staff (Sri Lanka)
Q25348547,Governor of the Central Bank of Sri Lanka,Q854,,,,,,,,Governor of the Central Bank of Sri Lanka
Q3811146,Speaker of the Parliament of Sri Lanka,,,,,1931-07-07,,,,Speaker of the Parliament of Sri Lanka
Q6797692,Mayor of Colombo,Q854,Q35381,,,1866,,,,Mayor of Colombo
