item,itemLabel,startDate,endDate,sourceDate,psid
Q207432,Chandrika Kumaratunga,1994-11-12,2001-12-12,2022-06-19,Q207432-C4368C6D-6C17-4FF7-911B-59323E009003
Q17011652,Tilak Marapana,2001-12-12,2003-11-04,,Q17011652-1dad48ca-48af-0dba-e827-6e88ee4ed7ec
Q207432,Chandrika Kumaratunga,2003-11-04,2005-11-19,2022-06-19,Q207432-CC8D0B02-3509-4004-8D70-67BFB89B5CDE
Q57338,Mahinda Rajapaksa,2005-11-19,2015-01-08,2022-06-19,Q57338-B44EF17E-E8A5-4C99-9DBE-B6562CE17FDD
Q6737124,Maithripala Sirisena,2015-01-12,2019-11-18,,Q6737124-2b4bd389-4699-3711-1e05-715ed5f300a8
Q1538702,Gotabaya Rajapaksa,2019-11-28,2022-07-14,,Q1538702-DCDFEF56-04CF-4FF8-8990-943D438C1E75
